sample_id,router_task,ground_truth_type,c_model,c_latency,c_cost,c_correct,c_cascaded,a_model,a_latency,a_cost,a_correct,prompt_tokens,completion_tokens
ai2d_00782_23565dfc0b26d0ba,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,58.2430362701416,0.0,True,False,qwen3_vl_8b_thinking,5895.261287689209,0.0,False,0,0
chart2text_00306_f48590882d90d71e,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,733.2050800323486,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,5862.7612590789795,0.0,False,0,0
ai2d_01261_ecf14988da8bf597,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,59.64779853820801,0.0,False,False,qwen3_vl_8b_thinking,2396.4109420776367,5.94e-05,False,47,250
aokvqa_00720_a871d5f801857ae8,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,927.354097366333,0.0,True,False,qwen3_vl_8b_thinking,4670.26686668396,0.0001112,False,44,512
aokvqa_01552_cb291045de54fd5d,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1152.5800228118896,0.0,False,False,qwen3_vl_8b_thinking,5893.468141555786,0.0,False,0,0
chart2text_01809_029798a48cb7c017,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,834.4318866729736,3.96e-05,False,True,qwen2_5_vl_3b,432.47485160827637,1.2400000000000002e-05,False,28,34
ai2d_00376_a07c134a2b51774f,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,56.741952896118164,0.0,True,False,qwen3_vl_8b_thinking,2899.381160736084,7.2e-05,False,51,309
aokvqa_00040_8fc17c67e5ce093d,knowledge_vqa,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,446.7020034790039,1.8e-05,True,True,qwen3_vl_8b_thinking,6163.678884506226,0.0,False,0,0
chart2text_01472_6674c7e655679f94,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,820.0702667236328,3.96e-05,False,True,qwen3_vl_8b_thinking,5681.295871734619,0.0,False,0,0
chartqa_00536_8172b6d014c23ee1,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,152.71878242492676,7.2000000000000005e-06,False,True,qwen2_5_vl_3b,5773.612022399902,0.0,False,0,0
chartqa_00181_d4d31e5e62d40c26,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,405.4698944091797,1.3000000000000001e-05,False,True,qwen3_vl_8b_thinking,5967.901229858398,0.0,False,0,0
chart2text_00713_27a962155a59538a,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1498.9566802978516,1.36e-05,False,True,qwen3_vl_8b_thinking,4623.409748077393,0.00010680000000000001,False,22,512
aokvqa_01947_55ff9d0ce6f276c7,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1444.840908050537,0.0,True,False,qwen3_vl_8b_thinking,4554.4610023498535,0.00011100000000000001,False,43,512
aokvqa_01113_35a3307dfd30b04a,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,513.8161182403564,0.0,False,False,qwen3_vl_8b_thinking,6048.173904418945,0.0,False,0,0
ai2d_01610_7e2fd401d44c9fd8,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,57.28507041931152,0.0,True,False,qwen3_vl_8b_thinking,5905.35306930542,0.0,False,0,0
aokvqa_00405_c85d3cb6a24c46fb,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1249.3460178375244,0.0,False,False,qwen3_vl_8b_thinking,6222.462892532349,0.0,False,0,0
chart2text_01067_7c874aa704b22589,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,530.3170680999756,2.48e-05,False,True,qwen3_vl_8b_thinking,4647.781133651733,0.0001072,False,24,512
ai2d_00788_91b53c8edf787d28,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.70974540710449,0.0,True,False,qwen3_vl_8b_thinking,5787.158012390137,0.0,False,0,0
chart2text_00308_5806a93ba8239210,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1052.4871349334717,5.22e-05,False,True,qwen3_vl_8b_thinking,4946.526050567627,0.00010680000000000001,False,22,512
aokvqa_01554_0c509cacc916eaae,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,830.9299945831299,0.0,False,False,qwen3_vl_8b_thinking,4750.326871871948,0.00011200000000000001,False,48,512
aokvqa_00728_24001348b7b0453a,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,509.25302505493164,0.0,False,False,qwen3_vl_8b_thinking,4760.401010513306,0.00011260000000000001,False,51,512
aokvqa_00042_79529ac779fe8dd7,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,559.9040985107422,0.0,False,False,qwen3_vl_8b_thinking,4731.929063796997,0.00011200000000000001,False,48,512
chartqa_00187_a252dfb89d12dff7,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,358.00909996032715,9.999999999999999e-06,False,True,qwen2_5_vl_3b,207.61537551879883,7.2000000000000005e-06,False,31,5
chartqa_00540_99fee8aa4c3f596b,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,262.2520923614502,1.28e-05,False,True,qwen2_5_vl_3b,225.3720760345459,6.4000000000000006e-06,False,29,3
ai2d_01262_95e421ff84a9c901,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,476.7727851867676,2.84e-05,False,True,qwen2_5_vl_3b,5751.29771232605,0.0,False,0,0
chart2text_01473_782e758177dbbf08,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,872.6668357849121,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,4662.0049476623535,0.00010700000000000001,False,23,512
ai2d_00396_842196e65d592109,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,513.2882595062256,3.44e-05,True,True,qwen3_vl_8b_thinking,4693.607807159424,0.0001156,False,66,512
chart2text_01815_4b8b7a8482239e22,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,488.79098892211914,2.48e-05,False,True,qwen3_vl_8b_thinking,5959.287166595459,0.0,False,0,0
aokvqa_01955_e8b24e3a242e4a0a,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1046.6749668121338,0.0,True,False,qwen3_vl_8b_thinking,4696.81715965271,0.00011180000000000001,False,47,512
chart2text_00714_c7f67525ca01e19b,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,446.47908210754395,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,5942.269325256348,0.0,False,0,0
ai2d_01611_e8769e18fdebd004,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,75.17218589782715,0.0,True,False,qwen3_vl_8b_thinking,4680.869102478027,0.0001128,False,52,512
aokvqa_01118_a1954f365a33ef19,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,303.18212509155273,0.0,False,False,qwen3_vl_8b_thinking,6000.72717666626,0.0,False,0,0
aokvqa_00412_b86520577bacbb98,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1986.0460758209229,0.0,False,False,qwen3_vl_8b_thinking,4709.635972976685,0.00011220000000000002,False,49,512
ai2d_00792_4e078898e7caf567,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,60.217857360839844,0.0,True,False,qwen3_vl_8b_thinking,5738.5499477386475,0.0,False,0,0
chart2text_01069_67f01c7350892097,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1364.5470142364502,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,4707.600116729736,0.00010700000000000001,False,23,512
aokvqa_01555_170b15a8738d1d95,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,53.915977478027344,0.0,False,False,qwen3_vl_8b_thinking,4742.115020751953,0.00011100000000000001,False,43,512
chart2text_00311_56877dabc9aefe05,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,669.158935546875,1.58e-05,False,True,qwen3_vl_8b_thinking,4681.183099746704,0.00010660000000000002,False,21,512
aokvqa_00729_9f3924891c130ff6,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,326.97582244873047,0.0,True,False,qwen3_vl_8b_thinking,3693.145990371704,8.840000000000001e-05,False,42,400
aokvqa_00046_0bc927f695393f54,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,924.7541427612305,0.0,True,False,qwen3_vl_8b_thinking,4643.100023269653,0.00011220000000000002,False,49,512
ai2d_01265_c93ef1323becb32a,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,62.99996376037598,0.0,False,False,qwen3_vl_8b_thinking,5961.833953857422,0.0,False,0,0
chart2text_01478_c19fe6d0331080b7,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,495.6176280975342,2.48e-05,False,True,qwen3_vl_8b_thinking,5753.227949142456,0.0,False,0,0
ai2d_00402_857422b236df7e7b,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,55.79686164855957,0.0,True,False,qwen3_vl_8b_thinking,6147.711992263794,0.0,False,0,0
chart2text_01832_2f3274e930c5ae44,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1386.315107345581,1.4000000000000001e-05,False,True,qwen2_5_vl_3b,5650.850772857666,0.0,False,0,0
chartqa_00193_239e49a1ec6e03c9,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,110.42118072509766,7.000000000000001e-06,False,True,qwen3_vl_8b_thinking,4588.76895904541,0.0001078,False,27,512
chartqa_00544_89d9d2a522839869,chart_reasoning,exact,Qwen/Qwen2.5-VL-7B-Instruct,64.47196006774902,0.0,True,False,qwen3_vl_8b_thinking,3857.4509620666504,9.28e-05,False,36,428
chart2text_00720_48b152516e0a7c48,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,494.5049285888672,2.48e-05,False,True,qwen3_vl_8b_thinking,5656.791687011719,0.0,False,0,0
aokvqa_01966_ff9f823ea88fd018,knowledge_vqa,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1424.854040145874,3.820000000000001e-05,True,True,qwen3_vl_8b_thinking,5730.004787445068,0.0,False,0,0
aokvqa_01121_900552753b93edec,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1098.5121726989746,0.0,False,False,qwen3_vl_8b_thinking,5863.302946090698,0.0,False,0,0
ai2d_01612_6f4e135520366a65,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,420.2539920806885,2.68e-05,False,True,qwen2_5_vl_3b,5484.673738479614,0.0,False,0,0
ai2d_00803_408d5510e5b6b116,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,56.021928787231445,0.0,True,False,qwen3_vl_8b_thinking,4651.381969451904,0.00011380000000000001,False,57,512
aokvqa_00415_e76d0546261709ac,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,2950.9191513061523,0.0,False,False,qwen3_vl_8b_thinking,6023.782014846802,0.0,False,0,0
chart2text_00315_ce758787a53e4b68,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,900.9160995483398,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,4711.1780643463135,0.00010700000000000001,False,23,512
chart2text_01072_85309c72b23b1355,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,487.5478744506836,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,5794.881105422974,0.0,False,0,0
aokvqa_01556_43469d928e164b4f,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,2237.4470233917236,0.0,False,False,qwen3_vl_8b_thinking,4184.614896774292,9.88e-05,False,51,443
aokvqa_00048_d6b4fdda4302ccc9,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,718.5330390930176,0.0,True,False,qwen3_vl_8b_thinking,4745.562791824341,0.00011140000000000001,False,45,512
aokvqa_00730_ff99d6fc109f7294,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,2385.087013244629,0.0,True,False,qwen3_vl_8b_thinking,4696.851968765259,0.00011180000000000001,False,47,512
ai2d_01266_38fb06723def5d7e,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,56.38599395751953,0.0,True,False,qwen3_vl_8b_thinking,5833.017110824585,0.0,False,0,0
ai2d_00408_40d37ca8217c2bda,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,54.41403388977051,0.0,True,False,qwen3_vl_8b_thinking,5866.608142852783,0.0,False,0,0
chart2text_01481_08f9c13d9571a848,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1369.9920177459717,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,6049.217939376831,0.0,False,0,0
chart2text_01835_2d1de935a4777e74,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,814.3880367279053,3.96e-05,False,True,qwen3_vl_8b_thinking,5600.3899574279785,0.0,False,0,0
chartqa_00547_b3f5bc02a3c449e7,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,482.0828437805176,1.4599999999999999e-05,False,True,qwen3_vl_8b_thinking,3708.522081375122,8.520000000000001e-05,False,21,405
chartqa_00196_26f54c3bbc0f2634,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,597.0029830932617,1.22e-05,False,True,qwen3_vl_8b_thinking,5737.622022628784,0.0,False,0,0
aokvqa_00416_23fdade4107ba736,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,634.5329284667969,0.0,False,False,qwen2_5_vl_3b,914.2310619354248,3.2000000000000005e-05,False,65,95
chart2text_00725_200bed1a21d35dbf,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,473.67191314697266,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,4646.888017654419,0.00010600000000000002,False,18,512
aokvqa_01135_9dc033cdd3320aef,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,240.49997329711914,0.0,False,False,qwen3_vl_8b_thinking,4678.981781005859,0.00011300000000000001,False,53,512
aokvqa_01970_c5c00fee65b50ce7,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1233.4637641906738,0.0,False,False,qwen3_vl_8b_thinking,5793.262243270874,0.0,False,0,0
ai2d_01642_96231eea845f3444,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,131.74104690551758,1.1400000000000001e-05,True,True,qwen3_vl_8b_thinking,5650.8049964904785,0.0,False,0,0
ai2d_00808_90ccf852da82d21e,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,54.50701713562012,0.0,True,False,qwen3_vl_8b_thinking,5651.701927185059,0.0,False,0,0
chart2text_00336_5680a330b75e20f3,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,870.6068992614746,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,4670.194864273071,0.00010700000000000001,False,23,512
aokvqa_01557_fa6231ea863d5c77,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,367.05589294433594,0.0,True,False,qwen3_vl_8b_thinking,4875.714063644409,0.00011200000000000001,False,48,512
aokvqa_00735_498134fefef463d5,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,241.98293685913086,0.0,False,False,qwen3_vl_8b_thinking,4680.01389503479,0.00011240000000000001,False,50,512
ai2d_01269_ce6cc52038776872,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,55.66215515136719,0.0,True,False,qwen3_vl_8b_thinking,4710.268020629883,0.00011460000000000001,False,61,512
aokvqa_00072_2fc7320880e1f752,knowledge_vqa,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,78.37891578674316,1.0799999999999998e-05,False,True,qwen3_vl_8b_thinking,5922.976970672607,0.0,False,0,0
chart2text_01077_26ef3a41f527ff73,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,815.4730796813965,3.96e-05,False,True,qwen3_vl_8b_thinking,5724.518060684204,0.0,False,0,0
ai2d_00409_e2451a5ab9d85c5a,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,51.680564880371094,0.0,False,False,qwen3_vl_8b_thinking,5891.692876815796,0.0,False,0,0
chart2text_01495_bfb7d1f0707fd361,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1050.8618354797363,5.22e-05,False,True,qwen3_vl_8b_thinking,5863.286972045898,0.0,False,0,0
chart2text_01844_115505d4bc000160,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1478.7890911102295,1.36e-05,False,True,qwen3_vl_8b_thinking,4646.538019180298,0.00010680000000000001,False,22,512
chartqa_00199_086cc070f72a72de,chart_reasoning,exact,Qwen/Qwen2.5-VL-7B-Instruct,626.3508796691895,0.0,False,False,qwen3_vl_8b_thinking,5779.026985168457,0.0,False,0,0
chartqa_00577_7f98bbc79af06a43,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,149.82008934020996,7.600000000000001e-06,False,True,qwen3_vl_8b_thinking,4649.060249328613,0.00010740000000000001,False,25,512
aokvqa_01142_8e84b4d08579ad6d,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1761.3930702209473,0.0,True,False,qwen2_5_vl_3b,1339.7729396820068,4.08e-05,False,60,144
aokvqa_01971_1e891c7f92d2bf08,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1506.4020156860352,0.0,True,False,qwen3_vl_8b_thinking,4796.725034713745,0.00011080000000000001,False,42,512
ai2d_01643_3c91c6c1e8c3c5b5,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,79.21290397644043,0.0,True,False,qwen3_vl_8b_thinking,4059.502124786377,0.00010140000000000001,False,70,437
chart2text_00732_f7a225f2783a0eb7,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1654.721975326538,1.36e-05,False,True,qwen3_vl_8b_thinking,5868.541955947876,0.0,False,0,0
aokvqa_00425_f61c95a690184b91,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,848.9947319030762,0.0,False,False,qwen3_vl_8b_thinking,4707.017183303833,0.00011220000000000002,False,49,512
ai2d_00811_8ff0f3a31b9bedea,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,317.0630931854248,2.2400000000000002e-05,False,True,qwen3_vl_8b_thinking,5842.0000076293945,0.0,False,0,0
chart2text_00345_7e9d9810754c9391,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1052.812099456787,5.22e-05,False,True,qwen3_vl_8b_thinking,4610.475063323975,0.00010680000000000001,False,22,512
aokvqa_01570_1407046e84079f1a,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,480.2579879760742,0.0,False,False,qwen3_vl_8b_thinking,5696.92587852478,0.0,False,0,0
aokvqa_00743_3af090052e28c490,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1187.1869564056396,0.0,True,False,qwen2_5_vl_3b,5711.726903915405,0.0,False,0,0
aokvqa_00074_239af60a38e9ba12,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,743.135929107666,0.0,True,False,qwen3_vl_8b_thinking,5891.117095947266,0.0,False,0,0
ai2d_01272_3507858e10af4ff8,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,283.2458019256592,2e-05,True,True,qwen3_vl_8b_thinking,4033.149003982544,9.82e-05,False,52,439
chart2text_01078_eaae107e66e56148,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,448.6987590789795,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,5822.120904922485,0.0,False,0,0
chart2text_01497_30e611f6ab8ff4e1,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1494.2820072174072,1.36e-05,False,True,qwen3_vl_8b_thinking,4605.863809585571,0.00010680000000000001,False,22,512
ai2d_00414_68f312a7b628e670,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,93.87588500976562,0.0,True,False,qwen3_vl_8b_thinking,5754.705905914307,0.0,False,0,0
chart2text_01850_e8212814c90684e9,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1341.3879871368408,1.4000000000000001e-05,False,True,qwen2_5_vl_3b,5412.385702133179,0.0,False,0,0
chartqa_00208_9a75b9b833ec1779,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,151.1847972869873,7.000000000000001e-06,False,True,qwen3_vl_8b_thinking,5772.780656814575,0.0,False,0,0
chart2text_00734_912e92328f9e4606,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,492.9852485656738,2.48e-05,False,True,qwen3_vl_8b_thinking,4613.2543087005615,0.0001072,False,24,512
aokvqa_01975_795163a285d7ad5e,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,604.5818328857422,0.0,False,False,qwen3_vl_8b_thinking,5660.649061203003,0.0,False,0,0
aokvqa_01145_a7e7acb598d83120,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1024.1739749908447,0.0,False,False,qwen3_vl_8b_thinking,5655.464887619019,0.0,False,0,0
ai2d_01645_f86b94b62a008840,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,77.67295837402344,0.0,True,False,qwen3_vl_8b_thinking,5977.56814956665,0.0,False,0,0
aokvqa_00437_c2e4f22011916383,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,822.9858875274658,0.0,False,False,qwen3_vl_8b_thinking,5979.365825653076,0.0,False,0,0
ai2d_00813_ba4c20e4182c690b,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.176164627075195,0.0,True,False,qwen3_vl_8b_thinking,5991.114139556885,0.0,False,0,0
chartqa_00600_5829718ce476ef9a,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,280.803918838501,9.600000000000001e-06,False,True,qwen3_vl_8b_thinking,5692.881107330322,0.0,False,0,0
chart2text_00352_3866c3b3245f5be2,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,758.7051391601562,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,4576.909780502319,0.00010660000000000002,False,21,512
chart2text_01089_e1f5ac845f0cd4d0,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,354.13408279418945,0.0,False,True,qwen2_5_vl_3b,472.95117378234863,1.24e-05,False,27,35
aokvqa_00745_04f442bb51f23fe4,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,932.5246810913086,0.0,False,False,qwen3_vl_8b_thinking,4689.324140548706,0.00011200000000000001,False,48,512
aokvqa_01577_c8d8c2c1688ea546,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,568.2229995727539,0.0,False,False,qwen3_vl_8b_thinking,5859.034061431885,0.0,False,0,0
aokvqa_00084_30dc19d00aa63e7c,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1998.2101917266846,0.0,True,False,qwen3_vl_8b_thinking,5667.116165161133,0.0,False,0,0
ai2d_01275_ed02450287fa06a1,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,82.18598365783691,0.0,True,False,qwen3_vl_8b_thinking,5973.755836486816,0.0,False,0,0
chart2text_01499_a444b8144d4fda7c,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,534.0700149536133,2.48e-05,False,True,qwen3_vl_8b_thinking,4594.681262969971,0.0001072,False,24,512
ai2d_00425_4c6f343f827d4e80,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,50.762176513671875,0.0,True,False,qwen3_vl_8b_thinking,5967.703104019165,0.0,False,0,0
chart2text_01858_e7ee1b1f6dca8153,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1336.777925491333,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,5845.962047576904,0.0,False,0,0
chartqa_00228_44544370a0282095,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,167.6328182220459,7.2000000000000005e-06,False,True,qwen3_vl_8b_thinking,4633.72015953064,0.00010700000000000001,False,23,512
aokvqa_01976_ebeec088bf97f500,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,112.04195022583008,0.0,False,False,qwen3_vl_8b_thinking,4260.4100704193115,0.00010200000000000001,False,45,465
chart2text_00748_3cb293bbc635c4f1,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,487.7941608428955,2.48e-05,False,True,qwen2_5_vl_3b,5391.621112823486,0.0,False,0,0
chartqa_00602_a03379bdc83c65fc,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,146.96502685546875,7.400000000000001e-06,False,True,qwen2_5_vl_3b,230.83996772766113,7.400000000000001e-06,False,34,3
aokvqa_01152_1f243ab49abd0915,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1674.7729778289795,0.0,False,False,qwen3_vl_8b_thinking,5769.2811489105225,0.0,False,0,0
ai2d_01647_90ee1948ef3f7ab0,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,131.13069534301758,1.06e-05,False,True,qwen2_5_vl_3b,5607.867956161499,0.0,False,0,0
